"id","txnId","text","entities","analysisId","createdAt"
1327,"12885","monthly sav kwaba lekki beach via bolt nigeria and autosave","[{""text"": ""monthly sav"", ""label"": ""savingsAndInvestments"", ""score"": 0.94}, {""text"": ""kwaba"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""lekki beach"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""bolt nigeria"", ""label"": ""transportHailing"", ""score"": 0.9}, {""text"": ""autosave"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 18:24:50.279354"
1328,"12886","sling ren money nollywood park shop lekki shuttlers market fund","[{""text"": ""sling"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""ren money"", ""label"": ""loanRepayment"", ""score"": 0.89}, {""text"": ""nollywood park"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""shop lekki"", ""label"": ""shopping"", ""score"": 0.88}, {""text"": ""shuttlers"", ""label"": ""transportHailing"", ""score"": 0.86}]","","2025-07-09 18:24:50.279356"
1329,"12887","alat transfer moniepoint key","[{""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""transfer"", ""label"": ""shopping"", ""score"": 0.85}, {""text"": ""moniepoint"", ""label"": ""bankingOrganization"", ""score"": 0.88}, {""text"": ""key"", ""label"": ""person"", ""score"": 0.8}]","","2025-07-09 18:24:50.279358"
1330,"12888","pal pensions limited for lab test wema with internet ipnx nigeria ltd and qobuz","[{""text"": ""pal pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""lab test"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""wema"", ""label"": ""bankingOrganization"", ""score"": 0.89}, {""text"": ""internet"", ""label"": ""internetAndTelecom"", ""score"": 0.85}, {""text"": ""ipnx nigeria ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.87}]","","2025-07-09 18:24:50.279360"
1331,"12889","afrinolly quickcheck kitchen treepz octafx","[{""text"": ""afrinolly"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""quickcheck"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""kitchen"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.85}, {""text"": ""treepz"", ""label"": ""transportHailing"", ""score"": 0.87}, {""text"": ""octafx"", ""label"": ""savingsAndInvestments"", ""score"": 0.86}]","","2025-07-09 18:24:50.279361"
1332,"12890","meditation levy sportybet and ard chartered for buying bags gucci with charge","[{""text"": ""meditation"", ""label"": ""religiousActivity"", ""score"": 0.9}, {""text"": ""levy"", ""label"": ""leviesAndCharges"", ""score"": 0.88}, {""text"": ""sportybet"", ""label"": ""bettingOrGambling"", ""score"": 0.92}, {""text"": ""buying bags gucci"", ""label"": ""shopping"", ""score"": 0.95}, {""text"": ""charge"", ""label"": ""leviesAndCharges"", ""score"": 0.87}]","","2025-07-09 18:24:50.279362"
1333,"12891","citizens pensions limited neurological rehabilitation general hospital paid alat for globacom soundcloud","[{""text"": ""citizens pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""neurological rehabilitation"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""general hospital"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.88}, {""text"": ""globacom"", ""label"": ""internetAndTelecom"", ""score"": 0.87}]","","2025-07-09 18:24:50.279363"
1334,"12892","fidelity pension managers limited hmo checkup clinic via first bank for music and spectranet internet","[{""text"": ""fidelity pension managers limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""hmo checkup"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""clinic"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""first bank"", ""label"": ""bankingOrganization"", ""score"": 0.89}, {""text"": ""music"", ""label"": ""subscriptions"", ""score"": 0.85}]","","2025-07-09 18:24:50.279365"
1335,"12893","memrise plantain visa nairabet access bank plc","[{""text"": ""memrise"", ""label"": ""education"", ""score"": 0.95}, {""text"": ""plantain"", ""label"": ""shopping"", ""score"": 0.88}, {""text"": ""visa"", ""label"": ""leviesAndCharges"", ""score"": 0.9}, {""text"": ""nairabet"", ""label"": ""bettingOrGambling"", ""score"": 0.92}, {""text"": ""access bank plc"", ""label"": ""bankingOrganization"", ""score"": 0.94}]","","2025-07-09 18:24:50.279366"
1336,"12894","fidelity pension managers limited for healthcare plan emergency room using union bank for tizeti network ltd and naijavibes","[{""text"": ""fidelity pension managers limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""healthcare plan"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""emergency room"", ""label"": ""healthActivity"", ""score"": 0.91}, {""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.93}, {""text"": ""tizeti network ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.87}]","","2025-07-09 18:24:50.279367"
1337,"12895","peacock quickcheck eateryubertrustbanc asset","[{""text"": ""peacock"", ""label"": ""cableTvOrStreaming"", ""score"": 0.9}, {""text"": ""quickcheck"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""eatery"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.85}, {""text"": ""uber"", ""label"": ""transportHailing"", ""score"": 0.92}, {""text"": ""trustbanc"", ""label"": ""bankingOrganization"", ""score"": 0.87}]","","2025-07-09 18:24:50.279368"
1338,"12896","alison suitcase charge sportaza opay maiduguri","[{""text"": ""alison"", ""label"": ""education"", ""score"": 0.93}, {""text"": ""suitcase"", ""label"": ""shopping"", ""score"": 0.89}, {""text"": ""charge"", ""label"": ""leviesAndCharges"", ""score"": 0.85}, {""text"": ""sportaza"", ""label"": ""bettingOrGambling"", ""score"": 0.91}, {""text"": ""opay"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 18:24:50.279370"
1339,"12897","nollywood carbon mega chicken lite literide ziing","[{""text"": ""nollywood"", ""label"": ""cableTvOrStreaming"", ""score"": 0.94}, {""text"": ""carbon"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""mega chicken"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""lite"", ""label"": ""internetAndTelecom"", ""score"": 0.87}, {""text"": ""literide"", ""label"": ""transportHailing"", ""score"": 0.89}]","","2025-07-09 18:24:50.279371"
1340,"12898","guaranty trust pension managers limited purchase medicare via youtube music using sterling","[{""text"": ""guaranty trust pension managers limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""purchase medicare"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""youtube music"", ""label"": ""subscriptions"", ""score"": 0.92}, {""text"": ""sterling"", ""label"": ""bankingOrganization"", ""score"": 0.91}]","","2025-07-09 18:24:50.279372"
1341,"12899","cardinal stone pensions limited premium payment emergency room and ora smile communications and ard chartered healthcare plan wema bank","[{""text"": ""cardinal stone pensions limited"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""premium payment"", ""label"": ""leviesAndCharges"", ""score"": 0.88}, {""text"": ""emergency room"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""smile communications"", ""label"": ""internetAndTelecom"", ""score"": 0.87}, {""text"": ""wema bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}]","","2025-07-09 18:24:50.279374"
1342,"12900","guaranty trust pension managers limited covered health insurance via mdundo using sterling","[{""text"": ""guaranty trust pension managers limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""covered health insurance"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""mdundo"", ""label"": ""subscriptions"", ""score"": 0.9}, {""text"": ""sterling"", ""label"": ""bankingOrganization"", ""score"": 0.91}]","","2025-07-09 18:24:50.279375"
1343,"12901","leadway pensure pension fund custodian internet spectranet and youtube music streaming via wema bank with bank","[{""text"": ""leadway pensure pension fund custodian"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""internet"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""spectranet"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""youtube music"", ""label"": ""subscriptions"", ""score"": 0.92}, {""text"": ""wema bank"", ""label"": ""bankingOrganization"", ""score"": 0.91}]","","2025-07-09 18:24:50.279376"
1344,"12902","irokotv via xcross cash dinner skyfit gym ups nigeria casa ilashe pulse via okash biggs zenith carex international limited credit crest investment","[{""text"": ""irokotv"", ""label"": ""cableTvOrStreaming"", ""score"": 0.94}, {""text"": ""xcross cash"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""dinner"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.85}, {""text"": ""skyfit gym"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""zenith carex international limited"", ""label"": ""bankingOrganization"", ""score"": 0.92}]","","2025-07-09 18:24:50.279378"
1345,"12965","okash aproflex gymatarkwa bay beachastockbrokersa","[{""text"": ""okash"", ""label"": ""loanRepayment"", ""score"": 0.92}, {""text"": ""aproflex gym"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""tarkwa bay beach"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.95}, {""text"": ""astockbrokers"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}]","","2025-07-09 18:25:33.081419"
1346,"12966","lucky ndidi egbah transfer lucky ndidi","[{""text"": ""lucky ndidi"", ""label"": ""person"", ""score"": 0.97}, {""text"": ""transfer"", ""label"": ""bankingOrganization"", ""score"": 0.8}]","","2025-07-09 18:25:33.081423"
1347,"12945","comm alat transfer opay kske","[{""text"": ""alat"", ""label"": ""leviesAndCharges"", ""score"": 0.85}, {""text"": ""opay"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 18:25:33.081425"
1348,"12946","pal pensions limited funded medical test emergency room via naija with access bank","[{""text"": ""pal pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""medical test"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 18:25:33.081426"
1349,"12947","rakuten xcross cash tastee fried chicken taxify ziing","[{""text"": ""rakuten"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""taxify"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""tastee fried chicken"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}]","","2025-07-09 18:25:33.081427"
1350,"12948","mubi spectaaalpha beachatarkwa bay beachameristema","[{""text"": ""mubi"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""tarkwa bay beach"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.95}]","","2025-07-09 18:25:33.081428"
1351,"12949","pos trf ego white holdin","[]","","2025-07-09 18:25:33.081429"
1352,"12950","vincent udochukwu ogaluzor king trf mpt","[{""text"": ""vincent udochukwu ogaluzor king"", ""label"": ""person"", ""score"": 0.97}]","","2025-07-09 18:25:33.081431"
1353,"12951","vat alat transfer opay trs","[{""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.9}, {""text"": ""alat"", ""label"": ""leviesAndCharges"", ""score"": 0.85}, {""text"": ""opay"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 18:25:33.081432"
1354,"12952","rakuten lidyathe arena fitness taxi capital one investment","[{""text"": ""rakuten"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""arena fitness"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""taxi"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""capital one investment"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 18:25:33.081433"
1355,"12953","mubi sokolendin fairmoney plamcrcredi jackfit gym oga taxi trustbanc asset","[{""text"": ""mubi"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""sokolendin"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""fairmoney"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""jackfit gym"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""oga taxi"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""trustbanc asset"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 18:25:33.081435"
1356,"12954","rakuten auto debit interes fint for johnny rockets transport via uber nigeria and investnow","[{""text"": ""rakuten"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""johnny rockets"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""transport"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""uber nigeria"", ""label"": ""transportHailing"", ""score"": 0.91}, {""text"": ""investnow"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 18:25:33.081436"
1357,"12935","taiwo olaoti ismail taofeek","[{""text"": ""taiwo olaoti ismail taofeek"", ""label"": ""person"", ""score"": 0.95}]","","2025-07-09 18:25:33.081437"
1358,"12936","sling migo jungle magic sendy axamansard","[{""text"": ""sling"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""migo"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""jungle magic"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""sendy"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""axamansard"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 18:25:33.081439"
1359,"12937","npf pensions limited for general hospital expenses via union bank with tizeti network ltd internet and deezer","[{""text"": ""npf pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""general hospital"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""tizeti network ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.89}, {""text"": ""deezer"", ""label"": ""subscriptions"", ""score"": 0.91}]","","2025-07-09 18:25:33.081440"
1360,"12938","youtube specta the nail boutique spa gig logistics goal created","[{""text"": ""youtube"", ""label"": ""cableTvOrStreaming"", ""score"": 0.94}, {""text"": ""specta"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""the nail boutique spa"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.93}, {""text"": ""gig logistics"", ""label"": ""transportHailing"", ""score"": 0.87}, {""text"": ""goal created"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}]","","2025-07-09 18:25:33.081441"
1361,"12939","vat alat transfer moniepoint eggs","[{""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.95}, {""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""moniepoint"", ""label"": ""bankingOrganization"", ""score"": 0.88}]","","2025-07-09 18:25:33.081442"
1362,"12940","cop jzpy lagos state comm and lago","[]","","2025-07-09 18:25:33.081443"
1363,"12941","mubi branch lexions spa little cab nigeria union trustees","[{""text"": ""mubi"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""union trustees"", ""label"": ""pensions"", ""score"": 0.9}, {""text"": ""lexions spa"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.89}, {""text"": ""little cab nigeria"", ""label"": ""transportHailing"", ""score"": 0.88}]","","2025-07-09 18:25:33.081444"
1364,"12942","disney sokolendin fairmoney plamcrcredi bungalow restaurant taxi apt securities","[{""text"": ""disney"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""sokolendin"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""fairmoney"", ""label"": ""loanRepayment"", ""score"": 0.86}, {""text"": ""bungalow restaurant"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""taxi"", ""label"": ""transportHailing"", ""score"": 0.85}]","","2025-07-09 18:25:33.081446"
1365,"12943","fint chicken republic swiftride chaka tech","[{""text"": ""fint"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""chicken republic"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""swiftride"", ""label"": ""transportHailing"", ""score"": 0.9}, {""text"": ""chaka tech"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 18:25:33.081447"
1366,"12944","viewza fint erudite fitness center bmv energy logistics axa mmf","[{""text"": ""viewza"", ""label"": ""cableTvOrStreaming"", ""score"": 0.9}, {""text"": ""fint"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""erudite fitness center"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""bmv energy logistics"", ""label"": ""transportHailing"", ""score"": 0.86}, {""text"": ""axa mmf"", ""label"": ""savingsAndInvestments"", ""score"": 0.89}]","","2025-07-09 18:25:33.081448"
1367,"12955","fidelity pension managers health insurance premium via wema for spectranet and spotify","[{""text"": ""fidelity pension managers"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""health insurance premium"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""wema"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""spectranet"", ""label"": ""internetAndTelecom"", ""score"": 0.92}, {""text"": ""spotify"", ""label"": ""subscriptions"", ""score"": 0.95}]","","2025-07-09 18:25:33.081449"
1368,"12956","alat transfer ayowole ademoyegun muyiwa","[{""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.93}, {""text"": ""ayowole ademoyegun"", ""label"": ""person"", ""score"": 0.95}, {""text"": ""muyiwa"", ""label"": ""person"", ""score"": 0.9}]","","2025-07-09 18:25:33.081450"
1369,"12957","tvc play gocash food delivery intercity credit crest","[{""text"": ""tvc play"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""gocash"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""food delivery"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""intercity"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""credit crest"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 18:25:33.081452"
1370,"12958","rosetta stone simplilearn ecommerce visa nairabet jaiz bank","[{""text"": ""rosetta stone"", ""label"": ""education"", ""score"": 0.94}, {""text"": ""simplilearn"", ""label"": ""education"", ""score"": 0.93}, {""text"": ""visa"", ""label"": ""leviesAndCharges"", ""score"": 0.85}, {""text"": ""nairabet"", ""label"": ""bettingOrGambling"", ""score"": 0.9}, {""text"": ""jaiz bank"", ""label"": ""bankingOrganization"", ""score"": 0.91}]","","2025-07-09 18:25:33.081453"
1371,"12959","investment one pension managers withdraw for prescription meds clinic via first bank with tizeti network internet and deezer","[{""text"": ""investment one pension managers"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""withdraw"", ""label"": ""shopping"", ""score"": 0.87}, {""text"": ""prescription meds"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""clinic"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""first bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""tizeti network"", ""label"": ""internetAndTelecom"", ""score"": 0.89}, {""text"": ""deezer"", ""label"": ""subscriptions"", ""score"": 0.91}]","","2025-07-09 18:25:33.081454"
1372,"12960","microsoft learn levy for confession betking","[{""text"": ""microsoft learn"", ""label"": ""education"", ""score"": 0.94}, {""text"": ""levy"", ""label"": ""leviesAndCharges"", ""score"": 0.88}, {""text"": ""confession"", ""label"": ""religiousActivity"", ""score"": 0.9}, {""text"": ""betking"", ""label"": ""bettingOrGambling"", ""score"": 0.92}]","","2025-07-09 18:25:33.081455"
1373,"12961","coursera shop charge for spiritual retreat sportybet","[{""text"": ""coursera"", ""label"": ""education"", ""score"": 0.93}, {""text"": ""shop charge"", ""label"": ""shopping"", ""score"": 0.89}, {""text"": ""spiritual retreat"", ""label"": ""religiousActivity"", ""score"": 0.91}, {""text"": ""sportybet"", ""label"": ""bettingOrGambling"", ""score"": 0.9}]","","2025-07-09 18:25:33.081456"
1374,"12962","gaming pstk lang","[]","","2025-07-09 18:25:33.081457"
1375,"12963","comm alat transfer opay for iron","[{""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.93}, {""text"": ""opay"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 18:25:33.081459"
1376,"12964","mobile union transfer sporty bet","[{""text"": ""mobile union"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""sporty bet"", ""label"": ""bettingOrGambling"", ""score"": 0.91}]","","2025-07-09 18:25:33.081460"
1377,"12925","monthly sav soko loan oasis medspa via taxify and flexible save","[{""text"": ""monthly sav"", ""label"": ""savingsAndInvestments"", ""score"": 0.95}, {""text"": ""soko loan"", ""label"": ""loanRepayment"", ""score"": 0.9}, {""text"": ""oasis medspa"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""taxify"", ""label"": ""transportHailing"", ""score"": 0.92}, {""text"": ""flexible save"", ""label"": ""savingsAndInvestments"", ""score"": 0.93}]","","2025-07-09 18:25:33.081461"
1378,"12926","netflix quickcheck the national theatre transport monthly saving","[{""text"": ""netflix"", ""label"": ""cableTvOrStreaming"", ""score"": 0.95}, {""text"": ""quickcheck"", ""label"": ""loanRepayment"", ""score"": 0.9}, {""text"": ""the national theatre"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""transport"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""monthly saving"", ""label"": ""savingsAndInvestments"", ""score"": 0.91}]","","2025-07-09 18:25:33.081462"
1379,"12927","point sale purchase transaction pos Airtel isw ela admiralty way lagos lang","[{""text"": ""Airtel"", ""label"": ""internetAndTelecom"", ""score"": 0.93}, {""text"": ""point sale"", ""label"": ""shopping"", ""score"": 0.88}, {""text"": ""purchase transaction"", ""label"": ""shopping"", ""score"": 0.87}, {""text"": ""pos"", ""label"": ""shopping"", ""score"": 0.86}, {""text"": ""lagos"", ""label"": ""person"", ""score"": 0.8}]","","2025-07-09 18:25:33.081463"
1380,"12928","pencom national pension commission therapy session maternity center processed bank for ngcom ltd audiomack","[{""text"": ""pencom national pension commission"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""therapy session"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""maternity center"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""ngcom ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.85}, {""text"": ""audiomack"", ""label"": ""subscriptions"", ""score"": 0.87}]","","2025-07-09 18:25:33.081464"
1381,"12929","fubotv sokolendin fairmoney plamcrcredi taverna restaurant oga taxi apt securities","[{""text"": ""fubotv"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""sokolendin"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""fairmoney"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""taverna restaurant"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""oga taxi"", ""label"": ""transportHailing"", ""score"": 0.91}]","","2025-07-09 18:25:33.081466"
1382,"12930","wema bank bloodwork clinic and pension leadway pensure pfa limited listening qobuz via broadbased communication ltd internet","[{""text"": ""wema bank"", ""label"": ""bankingOrganization"", ""score"": 0.94}, {""text"": ""bloodwork clinic"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""leadway pensure pfa limited"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""qobuz"", ""label"": ""subscriptions"", ""score"": 0.88}, {""text"": ""broadbased communication ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.89}]","","2025-07-09 18:25:33.081467"
1383,"12931","monthly sav specta the place restaurant via bolt nigeria and autosave","[{""text"": ""monthly sav"", ""label"": ""savingsAndInvestments"", ""score"": 0.95}, {""text"": ""specta"", ""label"": ""savingsAndInvestments"", ""score"": 0.9}, {""text"": ""the place restaurant"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""bolt nigeria"", ""label"": ""transportHailing"", ""score"": 0.91}, {""text"": ""autosave"", ""label"": ""savingsAndInvestments"", ""score"": 0.89}]","","2025-07-09 18:25:33.081468"
1384,"12932","crusader sterling pensions purchase medicare via play data bank ing with sterling","[{""text"": ""crusader sterling pensions"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""medicare"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""play data bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""sterling"", ""label"": ""bankingOrganization"", ""score"": 0.85}]","","2025-07-09 18:25:33.081469"
1385,"12933","transfer miracle ekene chukwuekezie","[{""text"": ""miracle ekene chukwuekezie"", ""label"": ""person"", ""score"": 0.97}]","","2025-07-09 18:25:33.081470"
1386,"12934","sterling bank transaction for access arm pensions limited music subscription and spectranet internet for scan health center","[{""text"": ""sterling bank"", ""label"": ""bankingOrganization"", ""score"": 0.94}, {""text"": ""access arm pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""music subscription"", ""label"": ""subscriptions"", ""score"": 0.9}, {""text"": ""spectranet internet"", ""label"": ""internetAndTelecom"", ""score"": 0.92}, {""text"": ""scan health center"", ""label"": ""healthActivity"", ""score"": 0.89}]","","2025-07-09 18:25:33.081471"
1387,"13007","npf pensions limited scan pal pensions limited via bank for tidal","[{""text"": ""npf pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""pal pensions limited"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""bank"", ""label"": ""bankingOrganization"", ""score"": 0.85}, {""text"": ""tidal"", ""label"": ""subscriptions"", ""score"": 0.9}]","","2025-07-09 18:26:21.212701"
1388,"13008","showmax nigeria aella credit bungalow restaurant shuttlers first trustees","[{""text"": ""showmax nigeria"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""aella credit"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""bungalow restaurant"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""shuttlers"", ""label"": ""transportHailing"", ""score"": 0.87}, {""text"": ""first trustees"", ""label"": ""pensions"", ""score"": 0.89}]","","2025-07-09 18:26:21.212707"
1389,"12997","union bank general hospital for sigma pensions using mobile for facebk payment","[{""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.95}, {""text"": ""general hospital"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""sigma pensions"", ""label"": ""pensions"", ""score"": 0.92}, {""text"": ""facebk payment"", ""label"": ""shopping"", ""score"": 0.85}]","","2025-07-09 18:26:21.212708"
1390,"12998","tvc play credit directazuma rock resortaoctafxauba money market","[{""text"": ""tvc play"", ""label"": ""cableTvOrStreaming"", ""score"": 0.93}, {""text"": ""credit direct"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""azuma rock resort"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""auba money market"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 18:26:21.212710"
