"id","txnId","text","entities","analysisId","createdAt"
3729,"3719","simplilearn zara levy betobet zenith bank plc","[{""text"": ""simplilearn"", ""label"": ""education"", ""score"": 0.94}, {""text"": ""zara"", ""label"": ""shopping"", ""score"": 0.88}, {""text"": ""levy"", ""label"": ""leviesAndCharges"", ""score"": 0.85}, {""text"": ""betobet"", ""label"": ""bettingOrGambling"", ""score"": 0.9}, {""text"": ""zenith bank plc"", ""label"": ""bankingOrganization"", ""score"": 0.92}]","","2025-07-09 12:43:24.707782"
3730,"3720","union bank audiomack nova pensions using airtel nigeria for medication","[{""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.95}, {""text"": ""audiomack"", ""label"": ""subscriptions"", ""score"": 0.9}, {""text"": ""nova pensions"", ""label"": ""pensions"", ""score"": 0.92}, {""text"": ""airtel nigeria"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""medication"", ""label"": ""healthActivity"", ""score"": 0.86}]","","2025-07-09 12:43:24.707782"
3731,"3721","pulse zippy capitalagrocery shopping onlineatarkwa bay beachaedc nigeria money marketa","[{""text"": ""pulse"", ""label"": ""subscriptions"", ""score"": 0.89}, {""text"": ""zippy capital"", ""label"": ""savingsAndInvestments"", ""score"": 0.9}, {""text"": ""grocery shopping online"", ""label"": ""shopping"", ""score"": 0.92}, {""text"": ""arkwa bay beach"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.87}, {""text"": ""aedc nigeria money market"", ""label"": ""savingsAndInvestments"", ""score"": 0.91}]","","2025-07-09 12:43:24.707783"
3732,"3722","access arm pensions limited covered covid test general hospital through access bank for mobile airtime and soundcloud","[{""text"": ""access arm pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""covid test"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""general hospital"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""mobile airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.85}]","","2025-07-09 12:43:24.707784"
3733,"3723","data camp levy betano for retail purchase","[{""text"": ""data camp"", ""label"": ""education"", ""score"": 0.93}, {""text"": ""levy"", ""label"": ""leviesAndCharges"", ""score"": 0.87}, {""text"": ""betano"", ""label"": ""bettingOrGambling"", ""score"": 0.9}, {""text"": ""retail purchase"", ""label"": ""shopping"", ""score"": 0.88}]","","2025-07-09 12:43:24.707785"
3734,"3766","stanbic ibtc pension managers limited pills acquired for and ora via wema bank","[{""text"": ""stanbic ibtc pension managers limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""pills"", ""label"": ""healthActivity"", ""score"": 0.85}, {""text"": ""wema bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 12:43:48.577646"
3735,"3767","rosetta stone charge sportybet new order","[{""text"": ""rosetta stone"", ""label"": ""education"", ""score"": 0.92}, {""text"": ""sportybet"", ""label"": ""bettingOrGambling"", ""score"": 0.95}, {""text"": ""charge"", ""label"": ""leviesAndCharges"", ""score"": 0.8}]","","2025-07-09 12:43:48.577649"
3736,"3768","memrise payment visa betking unity bank for mrktecommerce","[{""text"": ""memrise"", ""label"": ""education"", ""score"": 0.9}, {""text"": ""payment"", ""label"": ""shopping"", ""score"": 0.87}, {""text"": ""visa"", ""label"": ""leviesAndCharges"", ""score"": 0.85}, {""text"": ""betking"", ""label"": ""bettingOrGambling"", ""score"": 0.88}, {""text"": ""unity bank"", ""label"": ""bankingOrganization"", ""score"": 0.89}]","","2025-07-09 12:43:48.577650"
3737,"3769","vat trf okejiri uchechukwu leonard mohammed asuku shaibu","[{""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.95}, {""text"": ""okejiri uchechukwu leonard mohammed asuku shaibu"", ""label"": ""person"", ""score"": 0.9}]","","2025-07-09 12:43:48.577651"
3738,"3770","sling zippy capital izanagi japanese restaurant zenith carex international limited ibtc money market","[{""text"": ""sling"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""zippy capital"", ""label"": ""savingsAndInvestments"", ""score"": 0.9}, {""text"": ""izanagi japanese restaurant"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.95}, {""text"": ""zenith carex international limited"", ""label"": ""bankingOrganization"", ""score"": 0.88}, {""text"": ""ibtc money market"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 12:43:48.577652"
3739,"3771","youtube branch ifitness gym ups nigeria icon stockbrokers","[{""text"": ""youtube"", ""label"": ""cableTvOrStreaming"", ""score"": 0.94}, {""text"": ""branch"", ""label"": ""bankingOrganization"", ""score"": 0.8}, {""text"": ""ifitness gym"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""ups nigeria"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""icon stockbrokers"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 12:43:48.577653"
3740,"3772","vat alat transfer opay stationary","[{""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.95}, {""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""opay"", ""label"": ""bankingOrganization"", ""score"": 0.85}]","","2025-07-09 12:43:48.577654"
3741,"3745","pos trf twmhse","[]","","2025-07-09 12:43:48.577655"
3742,"3746","bakeries charge for sermon xbet","[{""text"": ""bakeries"", ""label"": ""shopping"", ""score"": 0.92}, {""text"": ""charge"", ""label"": ""leviesAndCharges"", ""score"": 0.85}, {""text"": ""sermon"", ""label"": ""religiousActivity"", ""score"": 0.9}, {""text"": ""xbet"", ""label"": ""bettingOrGambling"", ""score"": 0.88}]","","2025-07-09 12:43:48.577656"
3743,"3747","oghenenyore emujekakohwo transfer oghene","[{""text"": ""oghenenyore emujekakohwo"", ""label"": ""person"", ""score"": 0.95}, {""text"": ""transfer"", ""label"": ""shopping"", ""score"": 0.8}, {""text"": ""oghene"", ""label"": ""person"", ""score"": 0.9}]","","2025-07-09 12:43:48.577657"
3744,"3748","netflix interes tkilimanjaro pay later festivesave","[{""text"": ""netflix"", ""label"": ""cableTvOrStreaming"", ""score"": 0.95}, {""text"": ""tkilimanjaro"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""pay later"", ""label"": ""loanRepayment"", ""score"": 0.85}, {""text"": ""festivesave"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 12:43:48.577658"
3745,"3749","stanbic ibtc pension managers limited for general hospital payment first bank airtime for mtn nigeria and deezer","[{""text"": ""stanbic ibtc pension managers limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""general hospital"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""first bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.85}, {""text"": ""mtn nigeria"", ""label"": ""internetAndTelecom"", ""score"": 0.87}, {""text"": ""deezer"", ""label"": ""subscriptions"", ""score"": 0.89}]","","2025-07-09 12:43:48.577659"
3746,"3750","guaranty trust pension spectranet payment via first bank for soundcloud","[{""text"": ""guaranty trust pension"", ""label"": ""pensions"", ""score"": 0.94}, {""text"": ""spectranet"", ""label"": ""internetAndTelecom"", ""score"": 0.91}, {""text"": ""payment"", ""label"": ""shopping"", ""score"": 0.85}, {""text"": ""first bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""soundcloud"", ""label"": ""subscriptions"", ""score"": 0.9}]","","2025-07-09 12:43:48.577660"
3747,"3751","trustfund pensions limited hmo checkup clinic with access bank for audiomack and swift networks","[{""text"": ""trustfund pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""hmo checkup"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""clinic"", ""label"": ""healthActivity"", ""score"": 0.85}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""audiomack"", ""label"": ""subscriptions"", ""score"": 0.89}, {""text"": ""swift networks"", ""label"": ""internetAndTelecom"", ""score"": 0.87}]","","2025-07-09 12:43:48.577660"
3748,"3752","vudu lendha jackfit gym jumia logistics equity fund","[{""text"": ""vudu"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""lendha"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""jackfit gym"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""jumia logistics"", ""label"": ""transportHailing"", ""score"": 0.88}, {""text"": ""equity fund"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}]","","2025-07-09 12:43:48.577661"
3749,"3753","mubi paid food jabi lake mall max ride venivici health club urban spa and savings successful debit jabi lake mall max savings successful","[{""text"": ""mubi"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""jabi lake mall"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.95}, {""text"": ""max ride"", ""label"": ""transportHailing"", ""score"": 0.89}, {""text"": ""venivici health club"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""savings successful"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 12:43:48.577662"
3750,"3754","babbel commonwealth zion assembly levy xbet zenith bank calabar","[{""text"": ""babbel"", ""label"": ""education"", ""score"": 0.93}, {""text"": ""commonwealth zion assembly"", ""label"": ""religiousActivity"", ""score"": 0.94}, {""text"": ""levy"", ""label"": ""leviesAndCharges"", ""score"": 0.9}, {""text"": ""xbet"", ""label"": ""bettingOrGambling"", ""score"": 0.88}, {""text"": ""zenith bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}]","","2025-07-09 12:43:48.577663"
3751,"3755","rev vat alat transfer gtb docume","[{""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.95}, {""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""gtb"", ""label"": ""bankingOrganization"", ""score"": 0.91}]","","2025-07-09 12:43:48.577664"
3752,"3756","crackle sail harbour resort community the gym lagos flexible savings","[{""text"": ""crackle"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""sail harbour resort community"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""the gym lagos"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.89}, {""text"": ""flexible savings"", ""label"": ""savingsAndInvestments"", ""score"": 0.95}]","","2025-07-09 12:43:48.577665"
3753,"3757","trf transfer martha kelechi okereke ikpegbu henry udo","[{""text"": ""martha kelechi okereke"", ""label"": ""person"", ""score"": 0.96}, {""text"": ""henry udo"", ""label"": ""person"", ""score"": 0.95}]","","2025-07-09 12:43:48.577666"
3754,"3758","charge for sermon xbet bargain","[{""text"": ""sermon"", ""label"": ""religiousActivity"", ""score"": 0.94}, {""text"": ""xbet"", ""label"": ""bettingOrGambling"", ""score"": 0.88}, {""text"": ""bargain"", ""label"": ""shopping"", ""score"": 0.85}]","","2025-07-09 12:43:48.577667"
3755,"3759","four square gospel church charge sportybet unity bank for deal purchase charge","[{""text"": ""four square gospel church"", ""label"": ""religiousActivity"", ""score"": 0.95}, {""text"": ""sportybet"", ""label"": ""bettingOrGambling"", ""score"": 0.92}, {""text"": ""unity bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""deal purchase"", ""label"": ""shopping"", ""score"": 0.85}, {""text"": ""charge"", ""label"": ""leviesAndCharges"", ""score"": 0.8}]","","2025-07-09 12:43:48.577668"
3756,"3760","vudu easemoni white deck beach resort transport prominent securities","[{""text"": ""vudu"", ""label"": ""cableTvOrStreaming"", ""score"": 0.93}, {""text"": ""easemoni"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""white deck beach resort"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""transport"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""prominent securities"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 12:43:48.577668"
3757,"3761","nupmco pensions limited processed payment for healthcare plan and audiomack subscription through bank","[{""text"": ""nupmco pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""healthcare plan"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""audiomack"", ""label"": ""subscriptions"", ""score"": 0.92}, {""text"": ""payment"", ""label"": ""shopping"", ""score"": 0.85}, {""text"": ""bank"", ""label"": ""bankingOrganization"", ""score"": 0.8}]","","2025-07-09 12:43:48.577669"
3758,"3762","investment one pension managers funded chemisty drug purchase and acquired airtime mtn nigeria via bank","[{""text"": ""investment one pension managers"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""chemisty drug purchase"", ""label"": ""shopping"", ""score"": 0.88}, {""text"": ""airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""mtn nigeria"", ""label"": ""internetAndTelecom"", ""score"": 0.89}, {""text"": ""bank"", ""label"": ""bankingOrganization"", ""score"": 0.8}]","","2025-07-09 12:43:48.577670"
3759,"3763","oak pensions limited paid for meds via soundcloud using first bank","[{""text"": ""oak pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""meds"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""soundcloud"", ""label"": ""subscriptions"", ""score"": 0.92}, {""text"": ""first bank"", ""label"": ""bankingOrganization"", ""score"": 0.91}, {""text"": ""paid for"", ""label"": ""shopping"", ""score"": 0.85}]","","2025-07-09 12:43:48.577671"
3760,"3764","alat transfer zenith bank bolt","[{""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""zenith bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""bolt"", ""label"": ""transportHailing"", ""score"": 0.88}]","","2025-07-09 12:43:48.577672"
3761,"3765","viewza gocash thai thai gig logistics core securities","[{""text"": ""viewza"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""gocash"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""thai thai"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""gig logistics"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""core securities"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 12:43:48.577673"
3762,"3738","nollywood palmcredit zuma rock resort ridaoctafx","[{""text"": ""nollywood"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""palmcredit"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""zuma rock resort"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.95}, {""text"": ""ridaoctafx"", ""label"": ""transportHailing"", ""score"": 0.85}]","","2025-07-09 12:43:48.577674"
3763,"3739","alat transfer fbn feeding allowance","[{""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""fbn"", ""label"": ""bankingOrganization"", ""score"": 0.88}, {""text"": ""feeding allowance"", ""label"": ""shopping"", ""score"": 0.8}]","","2025-07-09 12:43:48.577675"
3764,"3740","afrinolly gocash debonairs pizza lite literide agrorite","[{""text"": ""afrinolly"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""gocash"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""debonairs pizza"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.95}, {""text"": ""lite literide"", ""label"": ""transportHailing"", ""score"": 0.86}, {""text"": ""agrorite"", ""label"": ""savingsAndInvestments"", ""score"": 0.84}]","","2025-07-09 12:43:48.577675"
3765,"3741","irokotv okash amani spa wellness ride austin stockbrokers","[{""text"": ""irokotv"", ""label"": ""cableTvOrStreaming"", ""score"": 0.93}, {""text"": ""okash"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""amani spa wellness"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""ride austin"", ""label"": ""transportHailing"", ""score"": 0.87}, {""text"": ""stockbrokers"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}]","","2025-07-09 12:43:48.577676"
3766,"3742","retiree medical plan qobuz mtn nigeria bank premium payment union bank","[{""text"": ""retiree"", ""label"": ""pensions"", ""score"": 0.92}, {""text"": ""medical plan"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""qobuz"", ""label"": ""subscriptions"", ""score"": 0.85}, {""text"": ""mtn nigeria"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.91}]","","2025-07-09 12:43:48.577677"
3767,"3743","tubi palmcredit the sea titan airlogistics cititrust","[{""text"": ""tubi"", ""label"": ""cableTvOrStreaming"", ""score"": 0.94}, {""text"": ""palmcredit"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""the sea"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.85}, {""text"": ""titan airlogistics"", ""label"": ""transportHailing"", ""score"": 0.88}, {""text"": ""cititrust"", ""label"": ""savingsAndInvestments"", ""score"": 0.86}]","","2025-07-09 12:43:48.577678"
3768,"3744","nollywood branch amala joint burcont shipping nigeria limited fsl asset","[{""text"": ""nollywood"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""branch"", ""label"": ""bankingOrganization"", ""score"": 0.8}, {""text"": ""amala joint"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""burcont shipping nigeria limited"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""fsl asset"", ""label"": ""savingsAndInvestments"", ""score"": 0.84}]","","2025-07-09 12:43:48.577679"
3769,"3773","shudder interes tsailor lounge pay later norrenberger","[{""text"": ""shudder"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""interes"", ""label"": ""loanRepayment"", ""score"": 0.85}, {""text"": ""tsailor lounge"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""pay later"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""norrenberger"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 12:43:48.577680"
3770,"3774","first guarantee pension ltd for medical test union bank airtime for airtel nigeria and music","[{""text"": ""first guarantee pension ltd"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""medical test"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.91}, {""text"": ""airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.85}, {""text"": ""airtel nigeria"", ""label"": ""internetAndTelecom"", ""score"": 0.89}]","","2025-07-09 12:43:48.577681"
3771,"3775","rosetta stone devotion vat nairabet supermarket price","[{""text"": ""rosetta stone"", ""label"": ""education"", ""score"": 0.94}, {""text"": ""devotion"", ""label"": ""religiousActivity"", ""score"": 0.88}, {""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.9}, {""text"": ""nairabet"", ""label"": ""bettingOrGambling"", ""score"": 0.92}, {""text"": ""supermarket"", ""label"": ""shopping"", ""score"": 0.87}]","","2025-07-09 12:43:48.577681"
3772,"3776","shudder fairmoney eatery indriver nigeria rise vest","[{""text"": ""shudder"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""fairmoney"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""eatery"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""indriver nigeria"", ""label"": ""transportHailing"", ""score"": 0.91}, {""text"": ""rise vest"", ""label"": ""savingsAndInvestments"", ""score"": 0.89}]","","2025-07-09 12:43:48.577682"
3773,"3777","vudu aella credit skyfit gym drop innovations trw stockbrokers","[{""text"": ""vudu"", ""label"": ""cableTvOrStreaming"", ""score"": 0.93}, {""text"": ""aella credit"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""skyfit gym"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""drop innovations"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""trw stockbrokers"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 12:43:48.577683"
3774,"3778","netflix interes tmega chicken bolt nigeria rise vest","[{""text"": ""netflix"", ""label"": ""cableTvOrStreaming"", ""score"": 0.95}, {""text"": ""interes"", ""label"": ""loanRepayment"", ""score"": 0.85}, {""text"": ""mega chicken"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""bolt nigeria"", ""label"": ""transportHailing"", ""score"": 0.91}, {""text"": ""rise vest"", ""label"": ""savingsAndInvestments"", ""score"": 0.89}]","","2025-07-09 12:43:48.577684"
3775,"3779","vesta pension limited managed payment for maternity care through and ard chartered including radical technology network ltd internet and naijavibes subscription","[{""text"": ""vesta pension limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""maternity care"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""ard chartered"", ""label"": ""bankingOrganization"", ""score"": 0.88}, {""text"": ""radical technology network ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.87}, {""text"": ""naijavibes"", ""label"": ""subscriptions"", ""score"": 0.89}]","","2025-07-09 12:43:48.577685"
3776,"3794","glory mayowa micheal mob uto samuel onojiol","[{""text"": ""glory mayowa micheal"", ""label"": ""person"", ""score"": 0.95}]","","2025-07-09 12:44:13.365714"
3777,"3795","pos purchase jonathan busines","[{""text"": ""pos purchase"", ""label"": ""shopping"", ""score"": 0.88}, {""text"": ""jonathan"", ""label"": ""person"", ""score"": 0.85}]","","2025-07-09 12:44:13.365717"
3778,"3796","quickcheck ivory health club overwood kfc nigeria","[{""text"": ""quickcheck"", ""label"": ""loanRepayment"", ""score"": 0.9}, {""text"": ""ivory health club"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""overwood"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}, {""text"": ""kfc nigeria"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.95}]","","2025-07-09 12:44:13.365718"
3779,"3797","mutual benefits pensions payment for medical service general hospital processed alat and naija subscription with ntel internet","[{""text"": ""mutual benefits pensions"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""medical service"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""general hospital"", ""label"": ""healthActivity"", ""score"": 0.92}, {""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.85}, {""text"": ""ntel"", ""label"": ""internetAndTelecom"", ""score"": 0.88}]","","2025-07-09 12:44:13.365719"
3780,"3798","veritas glanvills pensions purchase injections via tidal bank ing with union bank","[{""text"": ""veritas glanvills pensions"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""injections"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""tidal bank"", ""label"": ""bankingOrganization"", ""score"": 0.87}, {""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 12:44:13.365720"
3781,"3799","bank boomplay for guaranty trust pension paid with broadbased communication ltd for clinic","[{""text"": ""guaranty trust pension"", ""label"": ""pensions"", ""score"": 0.92}, {""text"": ""broadbased communication ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""clinic"", ""label"": ""healthActivity"", ""score"": 0.85}]","","2025-07-09 12:44:13.365721"
3782,"3800","microsoft learn levy betway nigeria for wholesale items","[{""text"": ""microsoft learn"", ""label"": ""education"", ""score"": 0.94}, {""text"": ""levy"", ""label"": ""leviesAndCharges"", ""score"": 0.9}, {""text"": ""betway nigeria"", ""label"": ""bettingOrGambling"", ""score"": 0.92}, {""text"": ""wholesale items"", ""label"": ""shopping"", ""score"": 0.85}]","","2025-07-09 12:44:13.365722"
3783,"3815","aiico pension managers and led ill for truspot with mtn nigeria and sterling bank","[{""text"": ""aiico pension managers"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""truspot"", ""label"": ""transportHailing"", ""score"": 0.88}, {""text"": ""mtn nigeria"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""sterling bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}]","","2025-07-09 12:44:13.365722"
3784,"3816","khan acade charge sportybet for electronics","[{""text"": ""khan acade"", ""label"": ""education"", ""score"": 0.94}, {""text"": ""sportybet"", ""label"": ""bettingOrGambling"", ""score"": 0.91}, {""text"": ""electronics"", ""label"": ""shopping"", ""score"": 0.85}]","","2025-07-09 12:44:13.365723"
3785,"3817","collection pencom national pension commission for teaching hospital bill and airtime airtel nigeria using and ard chartered and amazon music subscription","[{""text"": ""pencom national pension commission"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""teaching hospital"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.87}, {""text"": ""airtel nigeria"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""amazon music"", ""label"": ""subscriptions"", ""score"": 0.95}]","","2025-07-09 12:44:13.365724"
3786,"3818","vat alat transfer access bank gas","[{""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.92}, {""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.88}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""gas"", ""label"": ""shopping"", ""score"": 0.85}]","","2025-07-09 12:44:13.365725"
3787,"3819","samuel oluwatobi olowole samuel oluwatobi olo","[{""text"": ""samuel oluwatobi olowole"", ""label"": ""person"", ""score"": 0.97}]","","2025-07-09 12:44:13.365726"
3788,"3820","crusader sterling pensions funded antibiotics pharmacy via boomplay with access bank","[{""text"": ""crusader sterling pensions"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""antibiotics"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""pharmacy"", ""label"": ""healthActivity"", ""score"": 0.87}, {""text"": ""boomplay"", ""label"": ""cableTvOrStreaming"", ""score"": 0.9}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}]","","2025-07-09 12:44:13.365727"
3789,"3821","crackle payment migo rsvp lagos pinnacle international fitness session and aiico","[{""text"": ""crackle"", ""label"": ""subscriptions"", ""score"": 0.89}, {""text"": ""migo"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""pinnacle international fitness"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""aiico"", ""label"": ""pensions"", ""score"": 0.85}]","","2025-07-09 12:44:13.365727"
3790,"3801","citizens pensions limited for hmo checkup pharmacy paid via union bank with cool link internet and mdundo subscription","[{""text"": ""citizens pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""hmo checkup"", ""label"": ""healthActivity"", ""score"": 0.92}, {""text"": ""pharmacy"", ""label"": ""healthActivity"", ""score"": 0.85}, {""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""cool link internet"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""mdundo subscription"", ""label"": ""subscriptions"", ""score"": 0.91}]","","2025-07-09 12:44:13.365728"
3791,"3802","skillshare store charge for bible study betking","[{""text"": ""skillshare"", ""label"": ""education"", ""score"": 0.95}, {""text"": ""bible study"", ""label"": ""religiousActivity"", ""score"": 0.9}, {""text"": ""betking"", ""label"": ""bettingOrGambling"", ""score"": 0.87}, {""text"": ""store charge"", ""label"": ""shopping"", ""score"": 0.85}]","","2025-07-09 12:44:13.365729"
