"id","text","createdAt"
3542,"Sterling Bank internet payment to ipNX Nigeria Ltd for Qobuz streaming, pension managed by Trustfund Pension Plc, and scans at children’s hospital.","2025-07-08 22:15:36.046191"
3543,"Wema Bank bloodwork at clinic and pension by Investment One Pension Managers, listening to Boomplay via Broadbased Communication Ltd internet.","2025-07-08 22:15:36.046192"
3544,"GTBank payment for a medical test at a health center, streaming Audiomack via VDT Communications Ltd broadband, and pension for AIICO Pension Managers.","2025-07-08 22:15:36.046193"
3545,"Access Bank internet bill for Ngcom Ltd, prescription pickup from drugstore for a retiree, and Fidelity Pension Managers with PlayData.","2025-07-08 22:15:36.046194"
3546,"First Bank pain relief purchase at chemist and pension with Access Pension Fund Custodian, streaming Mdundo with Dotmac Technologies Ltd internet.","2025-07-08 22:15:36.046196"
3547,"ALAT payment for injections at maternity, enjoying Spinlet via Smile Communications broadband, and pension with UBA Pension Custodian.","2025-07-08 22:15:36.046197"
3548,"Union Bank payment for bloodwork at clinic for covid, browsing Soundcity Radio with Swift Networks internet for Veritas Glanvills Pensions.","2025-07-08 22:15:36.046198"
3549,"Sterling Bank over-the-counter meds purchase from pharmacy for a retiree, streaming Naija FM with Cool Link internet, pension by Nova Pensions.","2025-07-08 22:15:36.046199"
3550,"Wema Bank internet top-up for MTN Nigeria and collection of an RX, while enjoying TruSpot for Crusader Sterling Pensions.","2025-07-08 22:15:36.046200"
3551,"GTBank premium payment to medicaid for a scan at general hospital for a retiree, streaming PlayData with Airtel Nigeria internet, pension by Zenith Pensions.","2025-07-08 22:15:36.046201"
3552,"Access Bank airtime for Globacom and payment for X-ray at a teaching hospital, listening to Spotify for Mutual Benefits Pensions.","2025-07-08 22:15:36.046203"
3553,"First Bank capsules purchase from drugstore for tuberculosis, streaming Apple Music via 9mobile, with pension by Pensions Alliance Limited (PAL Pensions).","2025-07-08 22:15:36.046204"
3554,"ALAT payment for a PCR test at children’s hospital, enjoying Amazon Music with Ntel internet, and First Guarantee Pension Ltd.","2025-07-08 22:15:36.046205"
3555,"Union Bank payment for CT scan at medical center, browsing YouTube Music over Smile Communications, and pension for Premium Pension Limited.","2025-07-08 22:15:36.046206"
3556,"Sterling Bank premium payment for a wellness check at diagnostics center, streaming Tidal with Spectranet, for Guaranty Trust Pension.","2025-07-08 22:15:36.046207"
3557,"Wema Bank internet subscription with FiberOne Broadband Ltd for Deezer, purchase of supplements from chemist, and pension with Sigma Pensions.","2025-07-08 22:15:36.046208"
3558,"GTBank payment for a medical checkup at a general hospital, enjoying Pandora with Starlink Internet Services Nigeria Ltd internet, and pension by Access ARM Pensions Limited.","2025-07-08 22:15:36.046210"
3559,"Access Bank meds purchase from pharmacy for yellow fever, browsing SoundCloud with Tizeti Network Ltd broadband, and pension with Cardinal Stone Pensions Limited.","2025-07-08 22:15:36.046211"
3560,"First Bank airtime for ipNX Nigeria Ltd, lab test at a specialist hospital, streaming Napster for Citizens Pensions Limited.","2025-07-08 22:15:36.046212"
3561,"ALAT payment for injections at emergency room for a retiree, listening to Google Play Music over Broadbased Communication Ltd, and pension with Crusader Sterling Pensions Limited.","2025-07-08 22:15:36.046213"
3562,"Union Bank over-the-counter meds purchase from pharmacy for a retiree, streaming iHeartRadio with VDT Communications Ltd internet, and pension by FCMC Pensions Limited.","2025-07-08 22:15:36.046214"
3563,"Sterling Bank internet payment to Ngcom Ltd for Qobuz streaming, pension managed by Fidelity Pension Managers Limited, and scans at children’s hospital.","2025-07-08 22:15:36.046215"
3564,"Wema Bank bloodwork at clinic and pension by Guaranty Trust Pension Managers Limited, listening to Boomplay via Dotmac Technologies Ltd internet.","2025-07-08 22:15:36.046217"
3565,"GTBank payment for a medical test at a health center, streaming Audiomack via Smile Communications broadband, and pension for Leadway Pensure PFA Limited.","2025-07-08 22:15:36.046218"
3566,"Access Bank internet bill for Swift Networks, prescription pickup from drugstore for a retiree, and NUPMCO Pensions Limited with PlayData.","2025-07-08 22:15:36.046219"
3567,"First Bank pain relief purchase at chemist and pension with NLPC PFA Limited, streaming Mdundo with Cool Link internet.","2025-07-08 22:15:36.046220"
3568,"ALAT payment for injections at maternity, enjoying Spinlet via MTN Nigeria broadband, and pension with Norrenberger Pensions Limited.","2025-07-08 22:15:36.046221"
3569,"Union Bank payment for bloodwork at clinic for covid, browsing Soundcity Radio with Airtel Nigeria internet for NPF Pensions Limited.","2025-07-08 22:15:36.046222"
3570,"Sterling Bank over-the-counter meds purchase from pharmacy for a retiree, streaming Naija FM with Globacom internet, pension by Oak Pensions Limited.","2025-07-08 22:15:36.046223"
3571,"Wema Bank internet top-up for 9mobile and collection of an RX, while enjoying TruSpot for PAL Pensions Limited.","2025-07-08 22:15:36.046225"
3572,"GTBank premium payment to medicaid for a scan at general hospital for a retiree, streaming PlayData with Ntel internet, pension by Premium Pension Limited.","2025-07-08 22:15:36.046226"
3573,"Access Bank airtime for Smile Communications and payment for X-ray at a teaching hospital, listening to Spotify for Stanbic IBTC Pension Managers Limited.","2025-07-08 22:15:36.046227"
3574,"First Bank capsules purchase from drugstore for tuberculosis, streaming Apple Music via Spectranet, with pension by Tangerine APT Pensions Limited.","2025-07-08 22:15:36.046228"
3575,"ALAT payment for a PCR test at children’s hospital, enjoying Amazon Music with FiberOne Broadband Ltd internet, and Trustfund Pensions Limited.","2025-07-08 22:15:36.046229"
3576,"Union Bank payment for CT scan at medical center, browsing YouTube Music over Starlink Internet Services Nigeria Ltd, and pension for Vesta Pension Limited.","2025-07-08 22:15:36.046230"
3577,"Sterling Bank premium payment for a wellness check at diagnostics center, streaming Tidal with Tizeti Network Ltd internet, for PenCom (National Pension Commission).","2025-07-08 22:15:36.046232"
3578,"Wema Bank internet subscription with ipNX Nigeria Ltd for Deezer, purchase of supplements from chemist, and pension with Leadway Pensure Pension Fund Custodian.","2025-07-08 22:15:36.046233"
3579,"GTBank payment for a medical checkup at a general hospital, enjoying Pandora with Broadbased Communication Ltd internet, and pension by Trustfund Pension Plc.","2025-07-08 22:15:36.046234"
3580,"Access Bank meds purchase from pharmacy for yellow fever, browsing SoundCloud with VDT Communications Ltd internet, and pension with Investment One Pension Managers.","2025-07-08 22:15:36.046235"
3581,"First Bank airtime for Ngcom Ltd, lab test at a specialist hospital, streaming Napster for AIICO Pension Managers.","2025-07-08 22:15:36.046236"
3582,"ALAT payment for injections at emergency room for a retiree, listening to Google Play Music over Dotmac Technologies Ltd, and pension with Fidelity Pension Managers.","2025-07-08 22:15:36.046237"
3583,"Union Bank over-the-counter meds purchase from pharmacy for a retiree, streaming iHeartRadio with Smile Communications internet, and pension by Access Pension Fund Custodian.","2025-07-08 22:15:36.046239"
3584,"Sterling Bank internet payment to Swift Networks for Qobuz streaming, pension managed by UBA Pension Custodian, and scans at children’s hospital.","2025-07-08 22:15:36.046240"
3585,"Wema Bank bloodwork at clinic and pension by Veritas Glanvills Pensions, listening to Boomplay via Cool Link internet.","2025-07-08 22:15:36.046241"
3586,"GTBank payment for a medical test at a health center, streaming Audiomack via MTN Nigeria broadband, and pension for Nova Pensions.","2025-07-08 22:15:36.046242"
3587,"Access Bank internet bill for Airtel Nigeria, prescription pickup from drugstore for a retiree, and Crusader Sterling Pensions with PlayData.","2025-07-08 22:15:36.046243"
3588,"First Bank pain relief purchase at chemist and pension with Zenith Pensions, streaming Mdundo with Globacom internet.","2025-07-08 22:15:36.046244"
3589,"ALAT payment for injections at maternity, enjoying Spinlet via 9mobile broadband, and pension with Mutual Benefits Pensions.","2025-07-08 22:15:36.046246"
3590,"Union Bank payment for bloodwork at clinic for covid, browsing Soundcity Radio with Ntel internet for Pensions Alliance Limited (PAL Pensions).","2025-07-08 22:15:36.046247"
3591,"Sterling Bank over-the-counter meds purchase from pharmacy for a retiree, streaming Naija FM with Smile Communications internet, pension by First Guarantee Pension Ltd.","2025-07-08 22:15:36.046248"
3592,"Wema Bank internet top-up for Spectranet and collection of an RX, while enjoying TruSpot for Premium Pension Limited.","2025-07-08 22:15:36.046249"
3593,"GTBank premium payment to medicaid for a scan at general hospital for a retiree, streaming PlayData with FiberOne Broadband Ltd internet, pension by Guaranty Trust Pension.","2025-07-08 22:15:36.046250"
3594,"Access Bank airtime for Starlink Internet Services Nigeria Ltd and payment for X-ray at a teaching hospital, listening to Spotify for Sigma Pensions.","2025-07-08 22:15:36.046251"
3595,"First Bank capsules purchase from drugstore for tuberculosis, streaming Apple Music via Tizeti Network Ltd, with pension by Access ARM Pensions Limited.","2025-07-08 22:15:36.046253"
3596,"ALAT payment for a PCR test at children’s hospital, enjoying Amazon Music with ipNX Nigeria Ltd internet, and Cardinal Stone Pensions Limited.","2025-07-08 22:15:36.046254"
3597,"Union Bank payment for CT scan at medical center, browsing YouTube Music over Broadbased Communication Ltd, and pension for Citizens Pensions Limited.","2025-07-08 22:15:36.046255"
3598,"Sterling Bank premium payment for a wellness check at diagnostics center, streaming Tidal with VDT Communications Ltd internet, for Crusader Sterling Pensions Limited.","2025-07-08 22:15:36.046256"
3599,"Wema Bank internet subscription with Ngcom Ltd for Deezer, purchase of supplements from chemist, and pension with FCMC Pensions Limited.","2025-07-08 22:15:36.046257"
3600,"GTBank payment for a medical checkup at a general hospital, enjoying Pandora with Dotmac Technologies Ltd internet, and pension by Fidelity Pension Managers Limited.","2025-07-08 22:15:36.046258"
3601,"Access Bank meds purchase from pharmacy for yellow fever, browsing SoundCloud with Smile Communications internet, and pension with Guaranty Trust Pension Managers Limited.","2025-07-08 22:15:36.046259"
3602,"First Bank airtime for Swift Networks, lab test at a specialist hospital, streaming Napster for Leadway Pensure PFA Limited.","2025-07-08 22:15:36.046261"
3603,"ALAT payment for injections at emergency room for a retiree, listening to Google Play Music over Cool Link, and pension with NUPMCO Pensions Limited.","2025-07-08 22:15:36.046262"
3604,"Union Bank over-the-counter meds purchase from pharmacy for a retiree, streaming iHeartRadio with MTN Nigeria internet, and pension by NLPC PFA Limited.","2025-07-08 22:15:36.046263"
3605,"Sterling Bank internet payment to Airtel Nigeria for Qobuz streaming, pension managed by Norrenberger Pensions Limited, and scans at children’s hospital.","2025-07-08 22:15:36.046264"
3606,"Wema Bank bloodwork at clinic and pension by NPF Pensions Limited, listening to Boomplay via Globacom internet.","2025-07-08 22:15:36.046265"
3607,"GTBank payment for a medical test at a health center, streaming Audiomack via 9mobile broadband, and pension for Oak Pensions Limited.","2025-07-08 22:15:36.046266"
3608,"Access Bank internet bill for Ntel, prescription pickup from drugstore for a retiree, and PAL Pensions Limited with PlayData.","2025-07-08 22:15:36.046268"
3609,"First Bank pain relief purchase at chemist and pension with Premium Pension Limited, streaming Mdundo with Smile Communications internet.","2025-07-08 22:15:36.046269"
3610,"ALAT payment for injections at maternity, enjoying Spinlet via Spectranet broadband, and pension with Stanbic IBTC Pension Managers Limited.","2025-07-08 22:15:36.046270"
3611,"Union Bank payment for bloodwork at clinic for covid, browsing Soundcity Radio with FiberOne Broadband Ltd internet for Tangerine APT Pensions Limited.","2025-07-08 22:15:36.046271"
3612,"Sterling Bank over-the-counter meds purchase from pharmacy for a retiree, streaming Naija FM with Starlink Internet Services Nigeria Ltd internet, pension by Trustfund Pensions Limited.","2025-07-08 22:15:36.046272"
3613,"Wema Bank internet top-up for Tizeti Network Ltd and collection of an RX, while enjoying TruSpot for Vesta Pension Limited.","2025-07-08 22:15:36.046273"
3614,"GTBank premium payment to medicaid for a scan at general hospital for a retiree, streaming PlayData with ipNX Nigeria Ltd internet, pension by PenCom (National Pension Commission).","2025-07-08 22:15:36.046275"
3615,"Access Bank airtime for Broadbased Communication Ltd and payment for X-ray at a teaching hospital, listening to Spotify for Leadway Pensure Pension Fund Custodian.","2025-07-08 22:15:36.046276"
3616,"First Bank capsules purchase from drugstore for tuberculosis, streaming Apple Music via VDT Communications Ltd, with pension by Trustfund Pension Plc.","2025-07-08 22:15:36.046277"
3617,"ALAT payment for a PCR test at children’s hospital, enjoying Amazon Music with Ngcom Ltd internet, and Investment One Pension Managers.","2025-07-08 22:15:36.046278"
3618,"Union Bank payment for CT scan at medical center, browsing YouTube Music over Dotmac Technologies Ltd, and pension for AIICO Pension Managers.","2025-07-08 22:15:36.046279"
3619,"Sterling Bank internet subscription with Smile Communications for Deezer, purchase of supplements from chemist, and pension with Fidelity Pension Managers.","2025-07-08 22:15:36.046280"
3620,"Wema Bank payment for a medical checkup at a general hospital, enjoying Pandora with Swift Networks internet, and pension by Access Pension Fund Custodian.","2025-07-08 22:15:36.046282"
3621,"GTBank meds purchase from pharmacy for yellow fever, browsing SoundCloud with Cool Link internet, and pension with UBA Pension Custodian.","2025-07-08 22:15:36.046283"
3622,"Access Bank airtime for MTN Nigeria, lab test at a specialist hospital, streaming Napster for Veritas Glanvills Pensions.","2025-07-08 22:15:36.046284"
3623,"First Bank payment for injections at emergency room for a retiree, listening to Google Play Music over Airtel Nigeria, and pension with Nova Pensions.","2025-07-08 22:15:36.046285"
3624,"ALAT over-the-counter meds purchase from pharmacy for a retiree, streaming iHeartRadio with Globacom internet, and pension by Crusader Sterling Pensions.","2025-07-08 22:15:36.046286"
3625,"Union Bank internet payment to 9mobile for Qobuz streaming, pension managed by Zenith Pensions, and scans at children’s hospital.","2025-07-08 22:15:36.046287"
3626,"Sterling Bank bloodwork at clinic and pension by Mutual Benefits Pensions, listening to Boomplay via Ntel internet.","2025-07-08 22:15:36.046289"
3627,"Wema Bank payment for a medical test at a health center, streaming Audiomack via Smile Communications broadband, and pension for Pensions Alliance Limited (PAL Pensions).","2025-07-08 22:15:36.046290"
3628,"GTBank internet bill for Spectranet, prescription pickup from drugstore for a retiree, and First Guarantee Pension Ltd with PlayData.","2025-07-08 22:15:36.046291"
3629,"Access Bank pain relief purchase at chemist and pension with Premium Pension Limited, streaming Mdundo with FiberOne Broadband Ltd internet.","2025-07-08 22:15:36.046292"
3630,"First Bank payment for injections at maternity, enjoying Spinlet via Starlink Internet Services Nigeria Ltd broadband, and pension with Guaranty Trust Pension.","2025-07-08 22:15:36.046293"
3631,"ALAT payment for bloodwork at clinic for covid, browsing Soundcity Radio with Tizeti Network Ltd internet for Sigma Pensions.","2025-07-08 22:15:36.046294"
3632,"Union Bank over-the-counter meds purchase from pharmacy for a retiree, streaming Naija FM with ipNX Nigeria Ltd internet, pension by Access ARM Pensions Limited.","2025-07-08 22:15:36.046296"
3633,"Sterling Bank internet top-up for Broadbased Communication Ltd and collection of an RX, while enjoying TruSpot for Cardinal Stone Pensions Limited.","2025-07-08 22:15:36.046297"
3634,"Wema Bank premium payment to medicaid for a scan at general hospital for a retiree, streaming PlayData with VDT Communications Ltd internet, pension by Citizens Pensions Limited.","2025-07-08 22:15:36.046298"
3635,"GTBank airtime for Ngcom Ltd and payment for X-ray at a teaching hospital, listening to Spotify for Crusader Sterling Pensions Limited.","2025-07-08 22:15:36.046299"
3636,"Access Bank capsules purchase from drugstore for tuberculosis, streaming Apple Music via Dotmac Technologies Ltd, with pension by FCMC Pensions Limited.","2025-07-08 22:15:36.046300"
3637,"First Bank payment for a PCR test at children’s hospital, enjoying Amazon Music with Smile Communications internet, and Fidelity Pension Managers Limited.","2025-07-08 22:15:36.046301"
3638,"ALAT payment for CT scan at medical center, browsing YouTube Music over Swift Networks, and pension for Guaranty Trust Pension Managers Limited.","2025-07-08 22:15:36.046302"
3639,"Union Bank premium payment for a wellness check at diagnostics center, streaming Tidal with Cool Link internet, for Leadway Pensure PFA Limited.","2025-07-08 22:15:36.046304"
3640,"Sterling Bank internet subscription with MTN Nigeria for Deezer, purchase of supplements from chemist, and pension with NUPMCO Pensions Limited.","2025-07-08 22:15:36.046305"
3641,"Wema Bank payment for a medical checkup at a general hospital, enjoying Pandora with Airtel Nigeria internet, and pension by NLPC PFA Limited.","2025-07-08 22:15:36.046306"
3642,"GTBank meds purchase from pharmacy for yellow fever, browsing SoundCloud with Globacom internet, and pension with Norrenberger Pensions Limited.","2025-07-08 22:15:36.046307"
3643,"Access Bank airtime for 9mobile, lab test at a specialist hospital, streaming Napster for NPF Pensions Limited.","2025-07-08 22:15:36.046308"
3644,"First Bank payment for injections at emergency room for a retiree, listening to Google Play Music over Ntel, and pension with Oak Pensions Limited.","2025-07-08 22:15:36.046310"
3645,"ALAT over-the-counter meds purchase from pharmacy for a retiree, streaming iHeartRadio with Smile Communications internet, and pension by PAL Pensions Limited.","2025-07-08 22:15:36.046311"
3646,"Union Bank internet payment to Spectranet for Qobuz streaming, pension managed by Premium Pension Limited, and scans at children’s hospital.","2025-07-08 22:15:36.046312"
3647,"Sterling Bank bloodwork at clinic and pension by Stanbic IBTC Pension Managers Limited, listening to Boomplay via FiberOne Broadband Ltd internet.","2025-07-08 22:15:36.046313"
3648,"Wema Bank payment for a medical test at a health center, streaming Audiomack via Starlink Internet Services Nigeria Ltd broadband, and pension for Tangerine APT Pensions Limited.","2025-07-08 22:15:36.046314"
3649,"GTBank internet bill for Tizeti Network Ltd, prescription pickup from drugstore for a retiree, and Trustfund Pensions Limited with PlayData.","2025-07-08 22:15:36.046315"
3650,"Access Bank pain relief purchase at chemist and pension with Vesta Pension Limited, streaming Mdundo with ipNX Nigeria Ltd internet.","2025-07-08 22:15:36.046317"
3651,"First Bank payment for injections at maternity, enjoying Spinlet via Broadbased Communication Ltd broadband, and pension with PenCom (National Pension Commission).","2025-07-08 22:15:36.046318"
3652,"ALAT payment for bloodwork at clinic for covid, browsing Soundcity Radio with VDT Communications Ltd internet for Leadway Pensure Pension Fund Custodian.","2025-07-08 22:15:36.046319"
3653,"Union Bank over-the-counter meds purchase from pharmacy for a retiree, streaming Naija FM with Ngcom Ltd internet, pension by Trustfund Pension Plc.","2025-07-08 22:15:36.046320"
3654,"Sterling Bank internet top-up for Dotmac Technologies Ltd and collection of an RX, while enjoying TruSpot for Investment One Pension Managers.","2025-07-08 22:15:36.046321"
3655,"Wema Bank premium payment to medicaid for a scan at general hospital for a retiree, streaming PlayData with Smile Communications internet, pension by AIICO Pension Managers.","2025-07-08 22:15:36.046322"
3656,"GTBank airtime for Swift Networks and payment for X-ray at a teaching hospital, listening to Spotify for Fidelity Pension Managers.","2025-07-08 22:15:36.046324"
3657,"Access Bank capsules purchase from drugstore for tuberculosis, streaming Apple Music via Cool Link, with pension by Access Pension Fund Custodian.","2025-07-08 22:15:36.046325"
3658,"First Bank payment for a PCR test at children’s hospital, enjoying Amazon Music with MTN Nigeria internet, and UBA Pension Custodian.","2025-07-08 22:15:36.046326"
3659,"ALAT payment for CT scan at medical center, browsing YouTube Music over Airtel Nigeria, and pension for Veritas Glanvills Pensions.","2025-07-08 22:15:36.046327"
3660,"Union Bank premium payment for a wellness check at diagnostics center, streaming Tidal with Globacom internet, for Nova Pensions.","2025-07-08 22:15:36.046328"
3661,"Sterling Bank internet subscription with 9mobile for Deezer, purchase of supplements from chemist, and pension with Crusader Sterling Pensions.","2025-07-08 22:15:36.046329"
3662,"Wema Bank payment for a medical checkup at a general hospital, enjoying Pandora with Ntel internet, and pension by Zenith Pensions.","2025-07-08 22:15:36.046331"
3663,"GTBank meds purchase from pharmacy for yellow fever, browsing SoundCloud with Smile Communications internet, and pension with Mutual Benefits Pensions.","2025-07-08 22:15:36.046332"
3664,"Access Bank airtime for Spectranet, lab test at a specialist hospital, streaming Napster for Pensions Alliance Limited (PAL Pensions).","2025-07-08 22:15:36.046333"
3665,"First Bank payment for injections at emergency room for a retiree, listening to Google Play Music over FiberOne Broadband Ltd, and pension with First Guarantee Pension Ltd.","2025-07-08 22:15:36.046334"
3666,"ALAT over-the-counter meds purchase from pharmacy for a retiree, streaming iHeartRadio with Starlink Internet Services Nigeria Ltd internet, and pension by Premium Pension Limited.","2025-07-08 22:15:36.046335"
3667,"Union Bank internet payment to Tizeti Network Ltd for Qobuz streaming, pension managed by Guaranty Trust Pension, and scans at children’s hospital.","2025-07-08 22:15:36.046336"
3668,"Sterling Bank bloodwork at clinic and pension by Sigma Pensions, listening to Boomplay via ipNX Nigeria Ltd internet.","2025-07-08 22:15:36.046338"
3669,"Wema Bank payment for a medical test at a health center, streaming Audiomack via Broadbased Communication Ltd broadband, and pension for Access ARM Pensions Limited.","2025-07-08 22:15:36.046339"
3670,"GTBank internet bill for VDT Communications Ltd, prescription pickup from drugstore for a retiree, and Cardinal Stone Pensions Limited with PlayData.","2025-07-08 22:15:36.046340"
3671,"Access Bank pain relief purchase at chemist and pension with Citizens Pensions Limited, streaming Mdundo with Ngcom Ltd internet.","2025-07-08 22:15:36.046341"
3672,"First Bank payment for injections at maternity, enjoying Spinlet via Dotmac Technologies Ltd broadband, and pension with Crusader Sterling Pensions Limited.","2025-07-08 22:15:36.046342"
3673,"ALAT payment for bloodwork at clinic for covid, browsing Soundcity Radio with Smile Communications internet for FCMC Pensions Limited.","2025-07-08 22:15:36.046343"
3674,"Union Bank over-the-counter meds purchase from pharmacy for a retiree, streaming Naija FM with Swift Networks internet, pension by Fidelity Pension Managers Limited.","2025-07-08 22:15:36.046345"
3675,"Sterling Bank internet top-up for Cool Link and collection of an RX, while enjoying TruSpot for Guaranty Trust Pension Managers Limited.","2025-07-08 22:15:36.046346"
3676,"Wema Bank premium payment to medicaid for a scan at general hospital for a retiree, streaming PlayData with MTN Nigeria internet, pension by Leadway Pensure PFA Limited.","2025-07-08 22:15:36.046347"
3677,"GTBank airtime for Airtel Nigeria and payment for X-ray at a teaching hospital, listening to Spotify for NUPMCO Pensions Limited.","2025-07-08 22:15:36.046348"
3678,"Access Bank capsules purchase from drugstore for tuberculosis, streaming Apple Music via Globacom, with pension by NLPC PFA Limited.","2025-07-08 22:15:36.046349"
3679,"First Bank payment for a PCR test at children’s hospital, enjoying Amazon Music with 9mobile internet, and Norrenberger Pensions Limited.","2025-07-08 22:15:36.046350"
3680,"ALAT payment for CT scan at medical center, browsing YouTube Music over Ntel, and pension for NPF Pensions Limited.","2025-07-08 22:15:36.046352"
3681,"Union Bank premium payment for a wellness check at diagnostics center, streaming Tidal with Smile Communications internet, for Oak Pensions Limited.","2025-07-08 22:15:36.046353"
3682,"Sterling Bank internet subscription with Spectranet for Deezer, purchase of supplements from chemist, and pension with PAL Pensions Limited.","2025-07-08 22:15:36.046354"
3683,"Wema Bank payment for a medical checkup at a general hospital, enjoying Pandora with FiberOne Broadband Ltd internet, and pension by Premium Pension Limited.","2025-07-08 22:15:36.046355"
3684,"GTBank meds purchase from pharmacy for yellow fever, browsing SoundCloud with Starlink Internet Services Nigeria Ltd internet, and pension with Stanbic IBTC Pension Managers Limited.","2025-07-08 22:15:36.046356"
3685,"Access Bank airtime for Tizeti Network Ltd, lab test at a specialist hospital, streaming Napster for Tangerine APT Pensions Limited.","2025-07-08 22:15:36.046357"
3686,"First Bank payment for injections at emergency room for a retiree, listening to Google Play Music over ipNX Nigeria Ltd, and pension with Trustfund Pensions Limited.","2025-07-08 22:15:36.046359"
3687,"ALAT over-the-counter meds purchase from pharmacy for a retiree, streaming iHeartRadio with Broadbased Communication Ltd internet, and pension by Vesta Pension Limited.","2025-07-08 22:15:36.046360"
3688,"Union Bank internet payment to VDT Communications Ltd for Qobuz streaming, pension managed by PenCom (National Pension Commission), and scans at children’s hospital.","2025-07-08 22:15:36.046361"
3689,"Sterling Bank bloodwork at clinic and pension by Leadway Pensure Pension Fund Custodian, listening to Boomplay via Ngcom Ltd internet.","2025-07-08 22:15:36.046362"
3690,"Wema Bank payment for a medical test at a health center, streaming Audiomack via Dotmac Technologies Ltd broadband, and pension for Trustfund Pension Plc.","2025-07-08 22:15:36.046363"
3691,"GTBank internet bill for Smile Communications, prescription pickup from drugstore for a retiree, and Investment One Pension Managers with PlayData.","2025-07-08 22:15:36.046365"
3692,"Access Bank pain relief purchase at chemist and pension with AIICO Pension Managers, streaming Mdundo with Swift Networks internet.","2025-07-08 22:15:36.046366"
3693,"First Bank payment for injections at maternity, enjoying Spinlet via Cool Link broadband, and pension with Fidelity Pension Managers.","2025-07-08 22:15:36.046368"
3694,"ALAT payment for bloodwork at clinic for covid, browsing Soundcity Radio with MTN Nigeria internet for Access Pension Fund Custodian.","2025-07-08 22:15:36.046369"
3695,"Union Bank over-the-counter meds purchase from pharmacy for a retiree, streaming Naija FM with Airtel Nigeria internet, pension by UBA Pension Custodian.","2025-07-08 22:15:36.046370"
3696,"Sterling Bank internet top-up for Globacom and collection of an RX, while enjoying TruSpot for Veritas Glanvills Pensions.","2025-07-08 22:15:36.046371"
3697,"Wema Bank premium payment to medicaid for a scan at general hospital for a retiree, streaming PlayData with 9mobile internet, pension by Nova Pensions.","2025-07-08 22:15:36.046372"
3698,"GTBank airtime for Ntel and payment for X-ray at a teaching hospital, listening to Spotify for Crusader Sterling Pensions.","2025-07-08 22:15:36.046373"
3699,"Access Bank capsules purchase from drugstore for tuberculosis, streaming Apple Music via Smile Communications, with pension by Zenith Pensions.","2025-07-08 22:15:36.046375"
3700,"First Bank payment for a PCR test at children’s hospital, enjoying Amazon Music with Spectranet internet, and Mutual Benefits Pensions.","2025-07-08 22:15:36.046376"
3701,"ALAT payment for CT scan at medical center, browsing YouTube Music over FiberOne Broadband Ltd, and pension for Pensions Alliance Limited (PAL Pensions).","2025-07-08 22:15:36.046377"
3702,"Union Bank premium payment for a wellness check at diagnostics center, streaming Tidal with Starlink Internet Services Nigeria Ltd internet, for First Guarantee Pension Ltd.","2025-07-08 22:15:36.046378"
3703,"Sterling Bank internet subscription with Tizeti Network Ltd for Deezer, purchase of supplements from chemist, and pension with Premium Pension Limited.","2025-07-08 22:15:36.046379"
3704,"Wema Bank payment for a medical checkup at a general hospital, enjoying Pandora with ipNX Nigeria Ltd internet, and pension by Guaranty Trust Pension.","2025-07-08 22:15:36.046380"
3705,"GTBank meds purchase from pharmacy for yellow fever, browsing SoundCloud with Broadbased Communication Ltd internet, and pension with Sigma Pensions.","2025-07-08 22:15:36.046382"
3706,"Access Bank airtime for VDT Communications Ltd, lab test at a specialist hospital, streaming Napster for Access ARM Pensions Limited.","2025-07-08 22:15:36.046383"
3707,"First Bank payment for injections at emergency room for a retiree, listening to Google Play Music over Ngcom Ltd, and pension with Cardinal Stone Pensions Limited.","2025-07-08 22:15:36.046384"
3708,"ALAT over-the-counter meds purchase from pharmacy for a retiree, streaming iHeartRadio with Dotmac Technologies Ltd internet, and pension by Citizens Pensions Limited.","2025-07-08 22:15:36.046385"
3709,"Union Bank internet payment to Smile Communications for Qobuz streaming, pension managed by Crusader Sterling Pensions Limited, and scans at children’s hospital.","2025-07-08 22:15:36.046386"
3710,"Sterling Bank bloodwork at clinic and pension by FCMC Pensions Limited, listening to Boomplay via Swift Networks internet.","2025-07-08 22:15:36.046387"
3711,"Wema Bank payment for a medical test at a health center, streaming Audiomack via Cool Link broadband, and pension for Fidelity Pension Managers Limited.","2025-07-08 22:15:36.046389"
3712,"GTBank internet bill for MTN Nigeria, prescription pickup from drugstore for a retiree, and Guaranty Trust Pension Managers Limited with PlayData.","2025-07-08 22:15:36.046390"
3713,"Access Bank pain relief purchase at chemist and pension with Leadway Pensure PFA Limited, streaming Mdundo with Airtel Nigeria internet.","2025-07-08 22:15:36.046391"
3714,"First Bank payment for injections at maternity, enjoying Spinlet via Globacom broadband, and pension with NUPMCO Pensions Limited.","2025-07-08 22:15:36.046392"
3715,"ALAT payment for bloodwork at clinic for covid, browsing Soundcity Radio with 9mobile internet for NLPC PFA Limited.","2025-07-08 22:15:36.046393"
3716,"Union Bank over-the-counter meds purchase from pharmacy for a retiree, streaming Naija FM with Ntel internet, pension by Norrenberger Pensions Limited.","2025-07-08 22:15:36.046395"
3717,"Sterling Bank internet top-up for Smile Communications and collection of an RX, while enjoying TruSpot for NPF Pensions Limited.","2025-07-08 22:15:36.046396"
